text_pt,label
"Encomendei isso para meu filho de 17 anos que está tendo aulas de desenho este ano na escola. O papel é pesado e definitivamente considerado premium. A encadernação em espiral é forte e de alta qualidade. Ele decidiu que não é grande o suficiente para seus trabalhos escolares, mas está usando-o em casa e está muito satisfeito com ele.",2
"Vários amigos do meu clube do livro me recomendaram este livro e finalmente tive tempo livre para sentar e lê-lo. Era uma história envolvente sobre uma jovem na década de 1770 tentando salvar a fazenda de sua família. Havia algumas referências religiosas e muitas orações a Deus, mas não era de forma alguma uma pregação. A história foi rápida e teve muita aventura e romance. Depois que comecei a ler, não consegui parar. Os personagens eram simpáticos e estou ansioso para ler a próxima história Feeding on Ashes.",2
"Tive um pouco de dificuldade para entrar na história no início, mas depois que o fiz, não quis mais parar. Os personagens principais têm perda de memória da noite anterior e demora um pouco para eles se reunirem, o que achei um pouco frustrante! Os personagens eram simpáticos. A heroína era forte, feminina, nada covarde. No geral, foi uma leitura divertida e fácil.",2
"Lindos desenhos! Acho isso mais fácil de colorir do que os livros que são apenas desenhos. Às vezes fico confuso sobre o que estou colorindo e qual a cor que um determinado padrão deve ter em alguns dos livros de colorir de design. Este é mais fácil de manter todos os elementos corretos, pois é um gato com fundo. Ainda há muito design, mas é administrável!",2
"Este título foi selecionado pelo meu Clube do Livro como uma de nossas leituras deste ano. Nosso tema foi &#34;Autores/Assuntos da Geórgia'. Antes de ler este livro, eu era bastante indiferente em relação a Paula Deen. Eu faço regularmente algumas de suas receitas e estive em seu restaurante em Savannah, mas isso é tudo. Eu não gostei nem desgostei dela. Depois de ler sua biografia, posso dizer honestamente que gosto muito mais dela. Sua vida não foi fácil e ela superou todos os desafios de sua vida e teve muito sucesso. Está escrito em sua voz do sul, o que foi um pouco difícil para mim por causa dos erros ortográficos intencionais e problemas gramaticais, mas é eficaz. Ela é honesta e compartilha tudo de bom, de ruim e de feio. Foi um livro fácil de ler e no final de cada capítulo há uma receita. Há muitas fotografias no centro do livro às quais sempre me referi enquanto lia. É claro que o livro termina vários anos antes de toda a feiúra que surgiu na mídia há alguns anos. Talvez haja uma versão atualizada mais tarde.",2
"Este foi meu primeiro livro de Emily Liebert. Os primeiros capítulos começaram um pouco devagar, na minha opinião, mas melhoraram rapidamente. Os três personagens principais eram interessantes e muito diferentes um do outro. À medida que lia, mudava de ideia sobre qual personagem eu mais gostava. Todos eles tiveram sua cota de falhas. Fiquei animado para aprender seus segredos! Eles não eram o que eu esperava. Tive algumas dificuldades em relação a alguns comportamentos, como beber em excesso, mas talvez minha vida esteja um pouco tranquila! No geral, achei que era um livro fácil de ler e divertido e com certeza consideraria ler outro livro de Liebert.",2
"Comprei isso para minha filha de 13 anos que é uma grande fã do Coldplay. Ela toca violoncelo há quase 3 anos. A música era simples o suficiente para ela tocar, mas não tão elementar que não a desafiasse. Ela ficou super animada com a seleção das músicas. Ela ainda não usou o CD com ele. Ela ficou tão emocionada ao receber este livro que chegou a praticar violoncelo no dia de Natal!",2
"Encomendei isso para minha filha de 13 anos. Ela está no terceiro ano tocando violoncelo. As músicas são fáceis o suficiente para ela tocar, mas ainda assim desafiadoras o suficiente para interessá-la. Possui uma ótima variedade de musicais clássicos e contemporâneos. Ela se divertiu muito brincando com isso esta manhã.",2
"Fiquei decepcionado com esse primeiro título da série Nerd. Todo o enredo era um pouco ridículo. Tive dificuldades em gostar da heroína principal, Gen, por alguns motivos. Primeiro, a coisa do caipira do Tennessee foi exagerada. Comecei a ler todas as suas frases bobas de caipira depois de um tempo. Em segundo lugar, ela era muito superficial. Ela não queria se apaixonar por um nerd por motivos realmente estúpidos. Também não liguei para a segunda história envolvendo a mãe e o irmão dela. Vou dar outra chance à série antes de descartá-la. Acho que o assunto Nerds tem muito potencial. Atualização: li o segundo da série e gostei muito mais do que este. Estou feliz por ter tentado.",1
Que ótima história! A maior parte da história se passa durante a Segunda Guerra Mundial em Londres. Gostei das referências históricas. O final surpreendente me fez pensar no livro por dias depois de terminá-lo.,2
"Este livro ficou cada vez melhor à medida que eu o lia e se destaca como um dos mais bem escritos que já li, tanto em estilo quanto em conteúdo. Sua interpretação de eventos históricos e pessoas foi excelente. É uma abordagem divertida a uma época interessante da história inglesa, usando uma boa narrativa para dar vida a uma história real de pessoas boas e tempos traiçoeiros.",2
"esta é uma leitura divertida de fantasia, nos moldes de Tolkien, até certo ponto",2
"apenas meu gosto, eu acho, mas não achei este livro agradável",1
Biografia completa de Victoria e Albert e muito legível,2
O segundo livro deste autor que li. Ela torna um assunto histórico complexo altamente legível e surpreendentemente bem pesquisado.,2
"Um romance histórico independente, que conta uma história de construção teórica da tecnologia por trás da construção neolítica de pedras monolíticas, como o subtexto do principal drama pessoal.  Intrigas tribais interessantes e os personagens prenderam meu interesse na maior parte do tempo.  Embora eu tenha gostado do livro, ele não se encaixava tão bem no autor quanto os romances históricos ambientados na Grã-Bretanha medieval.  Mesmo assim, uma leitura que vale a pena e é bastante agradável.",2
"como na minha análise de um cartão de inverno semelhante, este é um belo design para um cartão de inverno não religioso.  Boa qualidade, especialmente pelo preço com desconto que paguei.  [[ASIN: 1593591241 Cartões em caixa de férias Frosty Tree (cartões de Natal, cartões de férias, cartões comemorativos)]]",2
cartões muito bonitos para as férias de inverno sem inclinação religiosa.  Gosto de um cartão de felicitações que posso usar para qualquer pessoa e isso também é lindo.,2
"Eu não conhecia Bernard Cornwell até encontrar esta série, da qual gostei muito.  A partir deste livro, agora sei muito mais sobre a época de Alfredo, o Grande, vista através dos olhos de Uhtred – filho de mãe dinamarquesa e pai saxão.  Apenas essa combinação durante estes tempos em que os saxões e os invasores/colonos dinamarqueses/nórdicos lutaram pelo domínio das Ilhas Britânicas foi um bom indicador da complexidade que se desenvolve neste personagem.  Quando filho de um chefe ou senhor saxão local, ele foi capturado pelos dinamarqueses quando seu pai foi morto e seu tio posteriormente roubou a fortaleza e o poder devido a Uhtred.  Ele foi criado como filho do chefe dinamarquês, aprendendo os costumes dinamarqueses e adotando completamente seu estilo de vida e religião.  No entanto, ele ficou ""preso"" em defesa de Alfredo e de suas ambições de se tornar senhor supremo de uma ""Inglaterra"" saxônica.  Uhtred era um lutador poderoso, tendo aprendido como os dinamarqueses abordam a batalha sem medo, e suas habilidades foram controladas por Alfredo, apesar da antipatia de Uhtred pelo homem pessoalmente.  Esta primeira parcela da série constrói uma história que não foi fraca ou enfadonha em todos os livros que se seguiram.  Sem uma forte apreciação da história da época, uma descrição inigualável de como as batalhas foram travadas estrategicamente e a mudança de alianças poderiam comprometer as ambições territoriais dos líderes, bem como um forte desenvolvimento do carácter dos princípios, uma série tão longa não pode sustentar o interesse.  Cornwell não me decepcionou em nenhuma parte da longa saga.  Na verdade, este livro, como introdução a este talentoso escritor histórico, levou-me a procurar os seus outros livros do género europeu (período medieval) e já li todos e aguardo ansiosamente o que pode vir no futuro.",2
"Sou fã de CI há muito tempo e este livro foi um ótimo parceiro para minha nova panela elétrica.  Achei que nunca mais compraria outra 'crockpot', então nunca prestei muita atenção nas receitas da CI ou do Cook's Country (o mesmo bando de gente), mas estou convencido!",2
"Sou fã de romances históricos – muitos deles mistérios medievais ou renascentistas, algumas outras formas de romance histórico.  Esta é uma das melhores séries que já li, bem pesquisada e muito mais do que apenas um ‘mistério de assassinato’.  Eles dão uma boa apreciação de épocas e eventos específicos durante os últimos anos do reinado do rei Henrique VIII, provocando um desejo de aprender mais sobre a época (embora eu tenha lido muito sobre os Tudors em detalhes factuais) - como uma biografia de Thomas Cromwell, por quem nunca pensei estar interessado antes, bem como a dissolução dos mosteiros.  O próprio Henry não é retratado de maneira simpática em nenhum dos romances, o que acredito, para esse período, ser bastante preciso.  Quando jovem rei, Henrique era muito mais admirável, mas tornou-se cada vez mais egoísta, avarento e desinteressado por seu povo, além de como ele poderia contribuir para suas aspirações de conquista e sua ganância por luxo.",2
